paragraph,label
“這是我教學生涯 24  年來最有成就最充實的的一年,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
“雖然造課師上課很累，但我感覺學生的眼睛是發亮的,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
跨越知識到實作的鴻溝 科學人才培育由知識吸收邁向動手實作培養具有動手解決問題的下一代，務實追求科學探究實作在校園的普及， 並且關注偏鄉及資源缺乏地區的資源挹注,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
"心得卡，其中有 1,201 本書與親友共讀分享，學生們圖文並茂記錄收穫；同時舉辦線上小卡展，與大眾分享孩童的閱讀收穫，觸及 18,304 人","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
數位記錄方法、實作課程帶領等面向，提供教師勵計畫的肯定，並有 35 件於縣市科展獲獎、10 件於全國科精 進 進 修， 共 67 教 師 於 縣 市 科 展 前 參 與 培 訓，展獲獎,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
"精選 50 本科普各領域近一年出版新書贈予入選學校，2021 年共贈 35 校 1,750 冊，對資源缺乏的學校，這是少有的閱讀資源，不少學校特設科普閱讀專區或書車，搭配課程或朝會時間舉辦推廣活動","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]"
間都投注在同一個主題上，大概就是科展了！反反覆覆去證實自己的想法與推論，孩子獲得的是科學探究的歷程，以及對某一事物的專注、投入，進而建立自信，每年在最後階段時，見到孩子眼神散發出的自信與專注，可以很確定的是，成績已經不是最重要的了，孩子轉變了！這種喜悅，是我們繼續前進的最大動力,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]"
新北市貢寮國小 ( 首次參與科展，獲得縣市甲等獎 )“我校從沒參加過科展，所以老師和學生都是無參展的經驗，實驗過程中對我們都是全新的體驗，也因此對於各種測試實驗學生都非常有興趣,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
做實驗 ，從沒想過能夠通過初審、複審，甚至得獎，很開心能獲得甲等，這對我們來說是一項鼓勵，感謝聯發科基金會的協助與贊助，我們會秉持著熱情與認真在科學領域努力,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]"
與科教館、台大電機三強聯手共同推出的「智慧科技夏令營」，提供免費營隊給 35 位國高中生，透過講座與大量實作，融合電機、程式、人工智慧的理論，並透過營隊後的回流指導，教授指點修正方向，最終作出自己的智慧科技專題,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
聯 發 科 技 自 2002 年 開 始 投 入 高 等 教 育 產 學 合 作， 現 由 聯 發 科 技 先 進 研 發 中 心 (MARC; MediaTek Advanced Research Center) 管理統籌高等教育產學研發合作,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
北京大學、中國科學技術大學、University of Florida、Harvard University、University of Oulu、Oregon State University、University of Mississippi、Massachusetts Institute of Technology (MIT)、University of Twente、University of Southern California、UT Austin、NYU 等,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
2021 年第三屆輔導 20 件作品中共 17 件報名臺灣國際科展，11 件通過初審，7 件獲獎。囊括 2022 臺灣國際科展「電腦科學與資訊工程科」過半的獎項，並有 3 件獲選為出國代表,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]"
供業師，支持「國立臺灣大學重點領域科技研究學院」、「國立清民國 111 年底響應政府促進我國重點領域產業發展，繼行政院頒佈「國家重點領域產學合作及人才培育創新條例」後，挹注經費並提華大學半導體研究學院」及「國立陽明交通大學產學創新研究學院」三個半導體學院之成立與運作,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
心」、「聯發科技－交大創新研究中心」及「聯發1 件專利、發表 40 篇論文；延攬執行計畫畢業並於 2014 年起成立「創新研發中心獎學金」，持位、東協印度博士生 8 位、陽交大 XIIT 雙聯學科技－國立清華創新研究中心」，結合台、清、交生中進入本公司服務共計 41 位,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
續獎勵國內優秀的電機資訊領域碩博士生，繼續在位博士生 12 位，共 84 位博士生,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
三校深厚的研發能量，創造更多創新思維；每年依教授提案計畫數量，投入數千萬費用不等,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
響應科技部「企業出題、學界解題政策，透過學界2021-2025 與國立陽明交通大學執行「未來社深厚的研發能量，解決廠商的難題,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
2021 年， 聯 發 科 技 參 與 的 學 術 研 究 機 構 有：各種技術研究機構，透過參與、討論，與國際接軌,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]"
Group、臺灣半導體協會、臺灣半導體產學研發聯盟、臺大系統晶片中心等,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
學院王學誠教授、資訊學院李奇育教授和資訊元的經費，延攬學術卓越人才，希冀提升科技產業學院張永儒教授，專精研究領域包括：機器人、升級的創新動能。鼓勵全球菁英人才回流，招募海4G/5G 通訊、UX/UI 設計及半導體創新技術,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
外頂尖師資和優秀人才。獎助對象包含交通大學新聘專任電機電子領域及電腦資訊工程相關領域傑出師資,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]"
國內進修博士學位，以培養未來國內科技研究及教3 位「創新研發中心博士生獎學金」領取期滿，育人才，提升我國電子科技基礎研究的競爭優勢,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
新增獎助傑出博士生 1 位、台大電信所「電信獎助獎學金之博士生每月可獲 3.5 萬元、最長 48卓越菁英培育專案」博士生 1 位、交大 IIT 印度個月的贊助,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
響應與積極參與國內外高科技交流活動，幫助產業升級,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
2021 Sustainability Report人才創新公司治理綠色營運在地實踐附錄全球觀6.3 公益及社會參與聯發科技以積極的社會參與及公益支持行動，和社會站在一起,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
聯發科技鼓勵員工與社會互動，找到更多具體實踐愛心與回饋社會的著力點。2012 年正式成立志工社，期望透過組織系統化的管理方式，擴大聯發科技的社會影響力。同時，臺灣地區在 2015 年正式通過志工假政策，每人一年有 8 小時志工假，鼓勵更多聯發人可以積極參與公益活動，從中實踐自己的公民責任,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
"2018 年由聯發科技志工於工作之餘自主發起「閱讀教育寫作計畫」，結合數理訓練的邏輯以及對寫作的熱愛，自編教案，研發以遊戲化的寫作教學，深入各校引導孩子觀察、發想，讓寫作變好玩。2021 邁入第四年，規模倍增至 46位志工，並加入 52 位陽明交通大學服務學習學程學生，一同服務竹苗與偏與地區 14 所小學，共 419 位學生，總服務時數達 1,340 小時，志工跟服務人數皆創下歷年最多","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
指導學生從觀察到構思，最終能完成一篇完整的作文，出版第三本年度作品集「探索無限」，結集來自 8 所服務學校共 120 位五、六年級學生的作品，並舉辦新書發表會，讓參與學生獲得信心與成就感,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
"因應更多繳交與批改文章的需求，志工社另打造出線上公益寫作平台，學生可在平台上繳交寫好的文章，經過平台系統化管理與自動化輔助講評，再由專屬寫作教練回饋，大大提升教學力與學習成效；遊戲化的目標設計，光暑假就繳出近 900 篇文章，北埔國小黃同學甚至寫出 12,000 字長篇小說，由志工協助出版電子書、開發表會","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
「我現在已經快完成第三篇了，謝謝老師這麼欣賞我，我會繼續寫下去的，我越寫覺得越有趣，這是我第一次寫那麼多字的文章，謝謝老師的鼓勵,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
"長期關注屏東潮州、南洲地區發展，從教育著手，期待保留在地文化，2021 年共計 1,107 人受惠","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
支持世博臺灣館轉型為新竹兒童探索館，推動科普,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]"
"2021 年共完成 15 個機構 1,200 個大小朋友的聖誕心願","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
"以閱讀徵文活動紀念劉炯朗校長風範，贈書共 129 校 244套書 (2,928 本 )，辦理志工導讀活動及徵文比賽","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"大潮·南紮根計畫 2021 年第二期四年計畫第二年，全年 1,107 人受惠蔡明介董事長關心屏東故鄉孩子們的教育與環境，聯發科技教育基金會與臺灣好基金會聯手推動「大潮·南紮根計畫」，希望從教育著手，導入人文與科普教育的資源，以保存在地文化。「大潮·南紮根計畫」以四年為軸，推動「神農計畫 @ 潮南」、「潮書院」、「藍天教室」、「慢遊·大潮南」等子計畫，在南州潮州 6 國小 1 國中 1 高中共 42 班扎根教育，開設 710.5 小時、813 堂課，並因應疫情調整計畫內容，盤點 潮·南資源、挖掘在地農職人的故事","[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
蔡明介董事長關心計畫進展，常走訪潮南，了解計畫推廣現況,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
"新竹兒童探索館是聯發科技 20 周年送給臺灣孩子的禮物，匯聚多年來推動科普教育及閱讀推廣的心念，捐贈 5,000 萬元，支持新竹市政府推動世博臺灣館轉型為新竹兒童探索館。於 2020 年四月動工，預計 2022 年下旬開館，期望給探索館一個嶄新的面貌。未來兒童探索館會以科普教育、互動體驗為主軸，成為推動科普教育、啟發兒童無限可能的場域。探索館未來將由新竹市政府文化局營運，聯發科技導入員工社會參與","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
"為發揚劉炯朗校長文理並重的精神，舉辦贈書、中學生徵文比賽及志工導讀活動。贈出劉校長套書給竹苗地區國高中職 116 校，以及竹苗以外中學 13 校，共 129 校 244 套書 (2,928 本 )","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
"歡 迎 閱 讀 聯 發 科 技 股 份 有 限 公 司（ 以 下 稱 聯 發 科 技 ）2021 年 企 業 永 續 發 展 報 告 書（Sustainability Report, 2021）， 本 報 告 書 透 明 且 完 整 的 呈 現 聯 發 科 技 在 ESG， 環 境（Environmental）、 社 會（Social） 以 及 治 理（Governance）三大面向之努力成果，讓利害關係人清楚了解聯發科技實踐企業永續發展的理念與作為","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
我們關注利害關係人的期望與需求，並在報告書中做出相關回應，面對不足之處我們將秉持虛懷若谷的態度持續改進，力求超越利害關係人的期待,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
Standards，依循核心選項進行編撰，透過國際公認的報告架構，完整揭露在經濟、環境與社會領域上利害關係人所關注的議題，展現聯發科技落實永續發展的成效及決心,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
年定期於網站發行報告書，作為持續落實企業永續發展之重要使命。資訊揭露範圍以臺灣新竹科學工業園區之營運總部為揭露核心，部份資料涵蓋聯發科技於各國分公司，若有涉及其他區域，將於報告書中標註說明,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
來將逐步納入關係企業及子公司重要資訊，展現聯發科技在價值鏈上的永續影響力,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
"聯發科技蒐集國際重視的經濟、環境及社會議題，透過重大性分析了解利害關係人所關注的議題，作為本報告書主要資訊揭露重點。我們遵循 GRI Standards 要求的四大報告內容原則與六大報告品質原則，並以 AA 1000當責性原則標準 (Account Ability Principle Standard, APS) 的重大性、包容性、回應性及衝擊性原則進行撰寫","[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
並參照美國永續會計準則委員會 (Sustainability Accounting Standards Board，簡稱 SASB) 針對半導體產業(Semiconductors) 發布的揭露標準進行揭露,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
本報告書相關資料由聯發科技各部門主管審核內容之正確性與完整性，再由永續發展委員會之六大工作小組進行資料彙整與編撰報告書，最終由董事會及永續發展委員會主任委員及各部門高階主管檢視並確認聯發科技永續發展策略目標方向及重大議題管理方針,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
財務報表數據為經過安永聯合會計師事務所 (Ernst & Young) 簽證後所公開發表資訊，並以新台幣為計算單位；環境相關數據之計算基準與單位，則來自於政府公開資訊；社會相關數據則涵蓋財團法人聯發科技教育基金會，其他量化數據單位若有其他特殊意義，將以註解方式說明,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
志工評審，最後選出優選 20 名、增額佳作 10 名致贈獎狀與圖書禮券,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
謝讓學生在這疫情嚴峻時刻有好書可讀,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
聯發科技的在地實踐，從與科技本業最相關的「科技人才扎根」以及鼓勵科技應用的「社會創新」著手，三個影響力焦點計畫 : 智在家鄉、科普實作獎勵計畫、STEM 造課師計畫，經由利害關係人回饋，以及活動滿意度調查，對於活動影響力以及受益者的助益，皆呈現正面肯定的結果。聯發科技追求穩定而持續的影響力，將持續辦理此三項影響力焦點計畫,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
請詳見本報告書附錄之獨立保證聲明書,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
英國標準協會與聯發科技股份有限公司(簡稱聯發科技)為相互獨立的公司，英國標準協會除了針對聯發科技股份有限公司 2021 年永續報告書進行評估和查證外，與聯發科技並無任何財務上的關係,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
本獨立保證意見聲明書之目的，僅作為對聯發科技股份有限公司 2021 年永續報告書所界定範圍內的相關事項進行保證之結論，而不作為其他之用途。除對查證事實提出獨立保證意見聲明書外，對於其他目的之使用，或閱讀此獨立保證意見聲明書的任何人，英國標準協會並不負有或承擔任何有關法律或其他之責任,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
本獨立保證意見聲明書係英國標準協會審查聯發科技提供之相關資訊所作成之結論，因此審查範圍乃基於並侷限在這些提供的資訊內容之內，英國標準協會認為這些資訊內容都是完整且準確的,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
對於這份獨立保證意見聲明書所載內容或相關事項之任何疑問，將由聯發科技一併回覆,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]"
1. 本查證作業範疇與聯發科技股份有限公司 2021 年永續報告書揭露之報告範疇一致,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
2. 依照 AA1000 保證標準 v3 的第 1 應用類型評估聯發科技遵循 AA1000 當責性原則(2018)的本質和程度，不包括對於報告書揭露的資訊/數據之可信賴度的查證,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
本聲明書以英文作成並已翻譯為中文以供參考,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
我們總結聯發科技股份有限公司 2021 年永續報告書內容，對於聯發科技之相關運作與永續績效則提供了一個公平的觀點。基於保證範圍限制事項、聯發科技所提供資訊與數據以及抽樣之測試，此報告書並無重大之不實陳述,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
信有關聯發科技的環境、社會及治理等績效資訊是被正確無誤地呈現。報告書所揭露之永續績效資訊展現了聯發科技對識別利害關係人的努力,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
我們的工作是由一組具有依據 AA1000 保證標準 v3 查證能力之團隊執行，以及策劃和執行這部分的工作，以獲得必要之訊息資料及說明。我們認為就聯發科技所提供之足夠證據，表明其符合 AA1000 保證標準 v3 的報告方法與自我聲明依循 GRI 永續性報導準則核心選項係屬公允的,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]"
2021 年報告書反映出聯發科技已持續尋求利害關係人的參與，並建立重大永續主題，，以發展及達成對永續具有責任且策略性的回應。報告書中已公正地報告與揭露環境、社會及治理的訊息，足以支持適當的計畫與目標設定,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
的專業意見而言，這份報告書涵蓋了聯發科技之包容性議題,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]"
聯發科技公布對組織及其利害關係人之評估、決策、行動和績效會產生實質性影響與衝擊之重大主題,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
露使利害關係人得以對公司之管理與績效進行判斷。以我們的專業意見而言，這份報告書適切地涵蓋了聯發科技之重大性議題,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
聯發科技執行來自利害關係人的期待與看法之回應。聯發科技已發展相關道德政策，作為提供進一步回應利害關係人的機會，並能對利害關係人所關切之議題作出及時性回應。以我們的專業意見而言，這份報告書涵蓋了聯發科技之回應性議題,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
